,Unnamed: 0,Partido,Localidad,ADSL,Unnamed: 4,DIALUP,FIBRAOPTICA,4G,Unnamed: 8,TELEFONIAFIJA,Unnamed: 10,SATELITAL
1880,,Cainguás,Nucleo Ii,,,--,--,,--,--,--,--
1881,MISIONES,,Pueblo Illia,--,--,,--,--,--,,SI,
1882,MISIONES,Cainguás,,--,SI,--,,SI,--,SI,SI,
1883,MISIONES,Candelaria,,--,--,--,,--,--,--,,--
1884,MISIONES,,,SI,--,,,SI,--,,,--
1885,MISIONES,Candelaria,Candelaria,,SI,--,--,,SI,SI,--,SI
1886,,Candelaria,Cerro Corá,,,--,--,,,--,--,
1887,MISIONES,,Loreto,--,--,,--,--,--,,,--
1888,MISIONES,Candelaria,,--,--,--,,SI,SI,--,SI,--
1889,MISIONES,Candelaria,Profundidad,,--,--,--,,,--,SI,
1890,,Candelaria,Puerto Santa Ana,--,,--,--,--,,--,--,--
1891,SALTA,,,--,--,--,,--,--,--,,--
1892,MISIONES,,Santa Ana,SI,--,,--,SI,SI,,--,--
1893,MISIONES,,,--,--,,,--,--,,--,--
1894,MISIONES,Capital,,SI,SI,--,,SI,SI,SI,SI,
1895,,Capital,Nemesio Parma,,,--,--,,,--,SI,--
1896,MISIONES,Capital,Posadas,,SI,--,SI,,SI,SI,,SI
1897,MISIONES,Capital,,--,--,--,,SI,SI,--,--,
1898,MISIONES,,,--,--,,,--,--,,--,--
1899,MISIONES,,Concepción de la Sierra,--,SI,,SI,SI,SI,,,SI
1900,MISIONES,,,--,SI,--,,SI,--,--,--,--
1901,,Concepción,Santa María,--,,--,--,--,,--,--,
1902,MISIONES,Eldorado,9 de Julio,,--,--,--,,--,SI,--,--
1903,MISIONES,Eldorado,9 de Julio Kilómetro 20,,--,--,--,,--,--,--,--
1904,,Eldorado,Colonia Victoria,,,--,--,,,SI,,--
1905,MISIONES,Eldorado,,SI,--,--,,SI,SI,SI,--,SI
1906,MISIONES,,,--,--,,,SI,--,,--,
1907,,Libertador Grl. San Martín,Puerto Leoni,--,,--,--,SI,,--,,--
1908,MISIONES,Libertador Grl. San Martín,Puerto Rico,,SI,--,--,,SI,SI,,--
1909,MISIONES,Libertador Grl. San Martín,,SI,SI,--,,SI,--,SI,SI,
1910,MISIONES,,San Alberto,--,--,,--,--,--,,--,
1911,,Libertador Grl. San Martín,San Gotardo,,--,--,--,,--,--,,--
1912,,Libertador Grl. San Martín,San Miguel,SI,,--,--,SI,,--,--,--
1913,,Libertador Grl. San Martín,Villa Akerman,,,--,--,,,--,--,
1914,MISIONES,Libertador Grl. San Martín,Villa Urrutia,,--,--,--,,--,--,--,
1915,MISIONES,,,--,--,,,--,--,,,--
1916,MISIONES,Montecarlo,,--,--,--,,--,--,--,,--
1917,MISIONES,Montecarlo,Barrio Guatambu,,--,--,--,,--,--,--,
1918,,Montecarlo,Caraguatay,--,,--,--,,,SI,--,--
1919,,Montecarlo,Laharrague,--,,--,--,--,,--,,--
1920,,Montecarlo,Montecarlo,,,--,SI,,,SI,,--
1921,MISIONES,,Piray Kilómetro 18,--,--,,--,SI,--,,--,
1922,MISIONES,,,SI,--,,,SI,SI,,--,
1923,MISIONES,Montecarlo,,--,--,--,,--,--,--,--,SI
1924,MISIONES,,Villa Parodi,--,--,,--,--,--,,,--
1925,MISIONES,Oberá,Alberdi,,--,--,SI,,SI,SI,SI,
1926,,Oberá,Barrio Escuela 461,,,--,--,--,,--,--,
1927,MISIONES,,,--,--,,,SI,SI,,,--
1928,MISIONES,Oberá,,--,SI,--,,SI,--,SI,--,SI
1929,,Oberá,Campo Viera,,,--,SI,,,SI,--,
1930,,Oberá,El Salto,--,,--,--,SI,,--,--,--
1931,MISIONES,,,--,--,,,SI,--,,,--
1932,MISIONES,,Guaraní,SI,--,,SI,SI,SI,,--,--
1933,MISIONES,,,--,--,,,SI,--,,--,--
1934,MISIONES,Oberá,,SI,SI,--,,SI,SI,SI,--,
1935,,Oberá,Panambí,--,,--,SI,--,,SI,--,--
1936,MISIONES,Oberá,Panambi Kilómetro 15,,--,--,--,,--,--,,--
1937,MISIONES,Oberá,,--,--,--,,SI,--,--,--,
1938,MISIONES,,,--,--,,,SI,--,,--,
1939,MISIONES,,,--,SI,,,SI,--,,--,--
1940,MISIONES,,Barrio Tungoil,--,--,,--,--,--,,,--
1941,,San Ignacio,Colonia Polana,,,--,--,,,--,SI,--
1942,,San Ignacio,Corpus,--,,--,--,SI,,SI,SI,
1943,,San Ignacio,Domingo Savio,--,,--,--,--,,--,,--
1944,MISIONES,San Ignacio,Gobernador Roca,,--,--,--,,SI,SI,SI,SI
1945,MISIONES,,Helvecia,--,--,,,--,--,,SI,
1946,MISIONES,San Ignacio,,--,--,--,,SI,--,--,SI,--
1947,MISIONES,San Ignacio,Jardín América,,--,--,SI,,SI,SI,,--
1948,,San Ignacio,Oasis,,,--,--,,,--,,--
1949,MISIONES,,Roca Chica,--,--,,--,--,--,,SI,
1950,MISIONES,,,SI,--,,,SI,SI,,SI,
1951,,San Ignacio,Santo Pipó,SI,,--,--,SI,,SI,SI,--
1952,,San Javier,Florentino Ameghino,,,--,--,,,--,,--
1953,MISIONES,San Javier,Itacaruaré,,SI,--,--,,SI,SI,--,
1954,,San Javier,Mojón Grande,,,--,--,,,SI,--,
1955,MISIONES,San Javier,,--,SI,--,,SI,SI,SI,,SI
1956,MISIONES,,Cruce Caballero,--,--,,SI,--,--,,,--
1957,,San Pedro,Paraíso,,,--,SI,,,--,SI,--
1958,MISIONES,San Pedro,Piñalito Sur,,--,--,SI,,--,--,SI,
1959,MISIONES,San Pedro,San Pedro,,,--,SI,,SI,SI,,--
1960,,San Pedro,Tobuna,--,,--,SI,SI,,--,,--
1961,NEUQUEN,Aluminé,,--,SI,--,,SI,--,,SI,
1962,NEUQUEN,,Moquehue,--,--,,--,--,--,,SI,
1963,NEUQUEN,,,SI,--,,,SI,--,,,SI
1964,NEUQUEN,Añelo,,--,--,--,,SI,SI,--,--,--
1965,,Añelo,Añelo,,,--,SI,,,SI,SI,
1966,NEUQUEN,Añelo,San Patricio del Chañar,,SI,--,SI,,SI,SI,SI,
1967,NEUQUEN,Catan LilL,,--,--,SI,,--,--,SI,SI,SI
1968,NEUQUEN,,Chos Malal,SI,--,,SI,SI,SI,,,SI
1969,,Chos Malal,Tricao Malal,--,,--,--,--,,SI,SI,--
1970,NEUQUEN,Chos Malal,Villa del Curi Leuvú,,--,--,--,,,--,--,
1971,NEUQUEN,,Neuquén,SI,SI,,SI,SI,SI,,SI,SI
